Date,AAG.BX,ADS.BX,ALR.BX,ALU.BX,AMAL.BX,ARAX.BX,ARCV.BX,ATB.BX,BAYN.BX,BMWG.BX,BNET.BX,BUCU.BX,BUCV.BX,CBC.BX,CEON.BX,COMI.BX,CONQ.BX,COTE.BX,COVB.BX,CPHA.BX,DAFR.BX,DAI.BX,DIGI.BX,DTE.BX,EBS.BX,EFO.BX,ELEL.BX,ELGS.BX,FLAO.BX,FP.BX,GAOY.BX,HAI.BX,IARV.BX,IASX.BX,IMP.BX,IPRU.BX,LACT.BX,LCSI.BX,LHA.BX,LIH.BX,MAMA.BX,MCAB.BX,MECE.BX,NCHI.BX,NRF.BX,OIL.BX,PBK.BX,PREB.BX,PRIB.BX,PRSN.BX,REFE.BX,RMAH.BX,RO2P.BX,ROAAB.BX,ROADISS.BX,ROAG.BX,ROALT.BX,ROALW.BX,ROAPP.BX,ROAQ.BX,ROAROBS.BX,ROARTE.BX,ROASC.BX,ROAST.BX,ROBIO.BX,ROBIOW.BX,ROBONA.BX,ROBRD.BX,ROBRK.BX,ROBRNA.BX,ROBVB.BX,ROCAB.BX,ROCC.BX,ROCE.BX,ROCLAIM.BX,ROCMP.BX,ROEL.BX,SIF2.BX,ROFRB.BX,ROHUNT.BX,ROM.BX,ROMAM.BX,ROMILK.BX,ROONE.BX,ROPPL.BX,ROPTR.BX,ROREIT.BX,RORKOT.BX,RORRC.BX,ROSAFE.BX,ROSCD.BX,ROSFG.BX,ROSMTL.BX,ROSNN.BX,ROSNP.BX,ROSTZ.BX,ROTBK.BX,ROTBM.BX,ROTEL.BX,ROTLV.BX,ROWINE.BX,RPH.BX,SIF1.BX,SIF3.BX,SIF4.BX,SIF5.BX,SNG.BX,SNO.BX,STOF.BX,TGN.BX,TRP.BX,TSND.BX,TTS.BX,UARG.BX,VESY.BX,VNC.BX
12/18/2013,,81397672284,1007856139,31250000,,,11347500,377291978.5,3.64E+11,2.36E+11,,,11504368.5,25235593.5,12355026.34,28600181.33,,380343455.1,,,27463658.26,2.39E+11,,2.39E+11,46209193475,28534126.69,,53320753.72,15213660,8460001708,,,21899469.48,,95174217.83,76778916.55,,,86346266896,,,120198704.5,,,,64358542.96,207655198.8,7880676.439,31018312.33,102968187.2,13702860.1,30235593,,,,,4544739.21,,,,,104468458.5,,,319699557.7,,,6125764343,45925261.17,,219482062.8,,,16930226.35,,114443402.9,,737107215,,,,,,,42680969.61,134616576.5,,,248152185.1,,416961261.1,,,3133424835,30362786857,23800532.4,,9236061.875,1079755282,5648679365,,168218748.7,682768489.4,692418872.5,676296599.6,1090131377,11173186862,14632759.24,,2166387296,43330775.96,,,105874398.9,4633864.735,57869586.31
12/19/2013,,83366878640,1007856139,31687500,,,11262500,375949302.4,3.68E+11,2.40E+11,,,11592141.07,25235593.5,12355026.34,28409513.45,,380343455.1,,,27162961.27,2.44E+11,,2.47E+11,46624209582,29434972.8,,53320753.72,15213660,8480269723,,,23598566.25,,100416890.6,77605589.48,,,87478855388,,,120198704.5,,,,65232188.34,210172043.7,7826012.787,31018312.33,102896382.3,13600599.95,30235593,,,,,4681065.357,,,,,103473520.8,,,328458449.7,,,6265144647,46263943.03,,225237711.3,,,16850989.72,,115318687,,747489006.7,,,,,,,42680969.61,131167009.4,,,246410141.5,,440311272.7,,,3155967425,30561229903,23800532.4,,9236061.875,1090750753,5740979945,,168167788.8,698136268.9,706070664.1,687595110.8,1113338005,11216288264,14632759.24,,2169330757,45470163.51,,,105874398.9,4633864.735,59510473.87
12/20/2013,,84327793743,1007856139,31875000,,,11220000,378634654.6,3.68E+11,2.41E+11,,,11592141.07,25235593.5,12355026.34,28409513.45,,380343455.1,,,26962496.61,2.48E+11,,2.47E+11,47204016940,29434972.8,,53320753.72,15213660,8424536126,,,23598566.25,,108035149.4,76458350.45,,,87149878562,,,120198704.5,,,,65232188.34,208913621.2,8017335.568,31018312.33,102321943.3,13600599.95,30235593,,,,,4658372.453,,,,,105960865.1,,,328458449.7,,,6299989723,46128470.29,,229458520.2,,,16217096.69,,115099866,,750084454.7,,,,,,,42680969.61,132140677.5,,,246410141.5,,440311272.7,,,3184145592,30442206966,23800532.4,,9051340.638,1098081067,5777900177,,168167788.8,697038570.4,709347094.1,689612702.1,1116818999,11206342054,14735565.51,,2166387296,45470163.51,,,105874398.9,4633864.735,59337104.77
12/23/2013,,85455453855,1009997476,31875000,,,11220000,377291978.5,3.75E+11,2.42E+11,,,11592141.07,25235593.5,12959628.6,28600181.33,,381207874.6,,,26962496.61,2.50E+11,,2.47E+11,47973789153,30035922.84,,52956927.51,15213660,8449874589,,,22088258.01,,103484613.9,78314075.5,,,86612849617,,,122756885.9,,,,66397048.84,208599015.6,8199547.74,31018312.33,102537357.9,13600599.95,30235593,,,,,4715189.074,,,,,105463396.2,,,328458449.7,,,6272113662,46941306.77,,235904846.5,,,16005799.02,,115099866,,752679902.6,,,,,,,42680969.61,135951892.8,,,249311220.1,,430720635,,,3184145592,30627425242,23469969.45,,9605504.35,1097348036,5899736942,,168167788.8,697038570.4,719722455.8,696472512.4,1123200822,11249443070,15306711.46,,2171096834,44052628.44,,,105874398.9,4633864.735,59423789.32
12/27/2013,,85743868569,1009997476,31875000,,,11262500,376620640.4,3.80E+11,2.44E+11,,,10643714.36,25235593.5,13117343.95,28447647.02,,388123205,,,27463658.26,2.52E+11,,2.50E+11,47938003952,30486345.89,,52956927.51,15213660,8485326393,,,21880590.63,,100911952.7,76762078.09,,,87035670488,,,122756885.9,,,,64649758.08,210486649.3,8290653.826,31018312.33,103399016.4,13293819.5,31296491,,,,,4749270.611,,,,,105463396.2,,,328458449.7,,,6320896768,47415461.38,,242965108.7,,,16586867.63,,114333992.4,,760466246.4,,,,,,,42680969.61,136313541,,,248731702.6,,446148775.6,,,3161603002,30885344014,23469969.45,,9568560.103,1121538073,6017881684,,177850176.6,705820158.6,726275315.8,708578060.2,1137124799,11335645873,14746988.43,,2178161140,43361307.49,,,106947812.9,4621986.944,58041935.6
12/30/2013,,86684059965,1032838408,31656250,,,11007500,374606626.3,3.77E+11,2.45E+11,,,12294737.97,25235593.5,13485361.72,29019650.65,,388987624.5,,,30069698.82,2.52E+11,,2.47E+11,47434589116,31537718.98,,53239903.45,15213660,8444804141,,,21880590.63,,107639812,77099482.64,,,87476225477,,,122756885.9,,,,66105833.72,212689663.4,8222324.261,31018312.33,102680967.7,12884778.9,31296491,,,,,4851515.222,,,,,99493770,,,330648172.7,,,6272113662,47415461.38,,249411435,,,16586867.63,,112911655.6,,763061694.4,,,,,,,42680969.61,132975250.2,,,248152185.1,,446148775.6,,,3153149495,31077210417,23734419.81,,9790225.587,1157456612,6091710537,,177850176.6,709113254.3,733374247.4,711806206.2,1151048777,11335645873,14792680.11,,2181104601,45873615.8,,,104478960.7,4633864.735,59682823.15
1/3/2014,,85728163424,1014280151,31656250,,,11305000,375949302.4,3.74E+11,2.42E+11,,,12294737.97,25235593.5,13485361.72,31155130.86,,392791058.4,,,33878527.34,2.48E+11,,2.45E+11,47886280701,36243424.08,,53725005.08,15213660,8672767640,,,23220989.19,,108628749.1,79967421.37,,,87801320355,,,122756885.9,,,,65989347.66,215521113.9,8222324.261,31018312.33,103111796.9,12884778.9,31296491,,,,,4942413.381,,,,,99493770,,,337217341.7,,,6111826313,47415461.38,,245497594,,,17484882.76,,112911655.6,,760466246.4,,,,,,,42680969.61,136257902.8,,,251049772.6,,454070646.6,,,3113699892,30958115995,23734419.81,,9531615.855,1156723581,6054790305,,177850176.6,711308651.3,727913530.8,710192133.2,1150468611,11319068470,15295288.54,,2184048062,45873615.8,,,110561639.9,4633864.735,59596138.6
1/6/2014,,85720231975,1017849047,31875000,,,11475000,377291978.5,3.73E+11,2.40E+11,,,12294737.97,25235593.5,13511666.71,31460199.46,,392445294,,,31873880.75,2.48E+11,,2.44E+11,,34941365.67,,53765430.22,15213660,8561314226,,,23541929.69,,108430486.8,82666657.81,,,86957796693,,,122756885.9,,,,66105833.72,213948085.8,8882843.385,31018312.33,104117065.1,12680258.6,30766042,,,,,4942413.381,,,,,100488707.7,,,331743034.2,,,6202423510,47449329.57,,242965108.7,,,18620607.77,,114224581.8,,755794440.1,,,,,,,42680969.61,136257902.8,,,253950851.1,,441145302.7,,,3110882245,30951539353,22478280.6,,9716337.093,1155257518,5944041220,,178359776,706369007.9,726275315.8,705349914.1,1146987617,11322383874,16734576.34,,2184048062,47664071.64,,,106733130.1,4633864.735,60459924.65
1/7/2014,,85689086446,1042117537,31875000,,,11475000,376620640.4,3.77E+11,2.41E+11,,,12294737.97,25235593.5,13905966.56,31765268.06,,390284253.9,,,32475274.73,2.51E+11,,2.45E+11,50843237393,35041524.01,,53765430.22,15213660,8611977374,,,22654623.6,,110804885.7,84353998.3,,,88989695932,,,122756885.9,,,,71056490.87,214262691.4,8882843.385,31018312.33,104835113.9,12680258.6,30766042,,,,,4919678.296,,,,,100488707.7,,,329224852.7,,,6293020708,47754143.25,,246878949.7,,,20997706.63,,113786939.8,,760466246.4,,,,,,,42680969.61,138260877.3,,,291636943.8,,458657104.5,,,3110882245,30991213665,22478280.6,,10196612.31,1156723581,6017881684,,173263782.4,710210952.8,731736032.4,716244907.1,1151048777,11322383874,19236195.6,,2186402831,48819907.93,,,106733130.1,4621986.944,60459924.65
1/8/2014,,85274688227,1072096261,33343750,,,12027500,377291978.5,3.72E+11,2.44E+11,,,12733850.63,25235593.5,13669382.07,31193264.43,,400225043.9,,,31974113.08,2.51E+11,,2.45E+11,53095576600,37995326.6,,54169681.57,15213660,8561314226,,,22654623.6,,109815948.6,84944297.42,,,91091504152,,,122756885.9,,,,69891630.36,224016240.2,8267877.305,31018312.33,105696772.3,12680258.6,30766042,,,,,4806045.053,,,,,104468458.5,,,331195603.4,,,6509060178,48262166.05,,244806916.2,,,20258164.76,,116412792.2,,765138052.7,,,,,,,42680969.61,136869922.8,,,292795978.8,,458657104.5,,,3113699892,31024311334,22478280.6,,11489660.97,1165519958,6091710537,,173263782.4,715150596.2,737196749.1,722701199.2,1160331428,11372116082,18733587.16,,2188757600,48819907.93,,,105552374.7,4621986.944,62360865.86
1/9/2014,,84117244768,1049969108,33687500,,,12750000,372592612.2,3.71E+11,2.44E+11,,,12733850.63,25235593.5,13537948.78,30888195.83,,376540021.3,,,30069698.82,2.53E+11,,2.47E+11,53269545314,37494534.9,,52633526.42,15213660,8561314226,,,22654623.6,,109024086.5,86041021.08,,,91718627566,,,121222574.1,,,,69891630.36,223387029,9065055.557,30004371.5,106199406.4,13784668.22,30766042,,,,,4885596.759,,,,,104468458.5,,,328458449.7,,,6477699610,49244343.46,,242504656.8,,,19412974.06,,114552813.4,,763061694.4,,,,,,,42680969.61,135924073.7,,,287576830.2,,458657104.5,,,3141878341,31421197427,22478280.6,,11083274.25,1153058424,6091710537,,173365702.3,716797144,734466390.8,721894162.7,1160911594,11527943900,17933982.83,,2189934984,48819907.93,,,102689937.4,4621986.944,61064676.87
1/10/2014,,85496732397,1063530911,33687500,,,12877500,373935288.3,3.72E+11,2.43E+11,,,13014822.77,25235593.5,13564230.86,31345798.73,,388987624.5,,,30871557.46,2.53E+11,,2.47E+11,53423530240,37544903.54,,52633526.42,15213660,8551187107,,,23409777.72,,108827011.4,85028807.41,,,99924373665,,,122756885.9,,,,68493797.75,232510591.6,9065055.557,30004371.5,108497162.3,13784668.22,30766042,,,,,4885596.759,,,,,104468458.5,,,329005880.4,,,6453308057,48973397.97,,242427914.8,,,19809157.2,,114552813.4,,765138052.7,,,,,,,42680969.61,136313541,,,289894900.2,,458657104.5,,,3144695989,31546868491,25850022.69,,10713831.78,1142795984,6220931348,,171785944.3,727225280.1,741565322.4,726332863.5,1163812422,11488158287,18733587.16,,2218780902,51997367.32,,,105194570,4764560.252,62187496.76
1/13/2014,,84305993192,1092795856,32812500,,,12750000,375949302.4,3.68E+11,2.45E+11,,,13014822.77,25235593.5,13616817.92,31269531.58,,388987624.5,,,31873880.75,2.55E+11,,2.46E+11,54952891805,37044111.85,,54978184.28,15213660,8480269723,,,23598566.25,,108628749.1,84353998.3,,,1.01E+11,,,134010495.9,,,,69833387.33,235657422.5,9065055.557,30004371.5,108281747.7,13784668.22,30129503.2,,,,,4828780.138,,,,,104468458.5,,,328458449.7,,,6449823549,49142738.9,,241430269.1,,,20046867.09,,118163360.5,,779153471.6,,,,,,,42680969.61,136869922.8,,,286997312.7,,464911622.4,,,3133424835,31553516619,29724220.46,,12302434.42,1156723581,6176627070,,171785944.3,750276949.4,756309257.4,748929885.9,1177736399,11401955484,18630780.89,,2208773134,53441072.27,,,110096493.9,4871500.186,62360865.86
1/14/2014,,85489870130,1119919463,32187500,,,12750000,375949302.4,3.67E+11,2.45E+11,,,12496681.49,25235593.5,13564230.86,31231398.01,,389765598.7,,,32274810.07,2.58E+11,,2.50E+11,54178710863,36193055.44,,54169681.57,15213660,8399211441,,,22654623.6,,124854203.9,84353998.3,,,1.02E+11,,,130428445,,,,69600415.23,233139802.8,9019502.514,30004371.5,106558430.8,13784668.22,30129503.2,,,,,4885596.759,,,,,104468458.5,,,325830782.1,,,6369679875,48770188.85,,237900138,,,19835569.41,,117288076.4,,772405306.9,,,,,,,42680969.61,133531632,,,293955013.7,,464911622.4,,,3130606905,31493969408,32388557.84,,14112702.55,1127402324,6113862676,,171785944.3,746983853.7,749756397.4,744894703.3,1171934742,11256074262,18847816.35,,2194644522,55464876.19,,,110096493.9,4764560.252,62360865.86
1/15/2014,,85634717563,1156322199,32937500,,,13047500,377291978.5,3.80E+11,2.47E+11,,,13137820.95,25235593.5,13537948.78,31689000.91,,389765598.7,,,34680385.97,2.65E+11,,2.54E+11,56176138178,36343003.47,,62295133.81,15213660,8373886756,,,23787354.78,,143552595.2,83004062.37,,,1.06E+11,,,144750678.7,,,,69891630.36,234399000.1,9019502.514,30004371.5,107348284.4,13784668.22,30129503.2,,,,,4885596.759,,,,,104468458.5,,,327363588.2,,,6376648890,48566979.73,,238667557.8,,,20205340.34,,128010307.2,,775519844.5,,,,,,,40973725.45,140486404.5,,,297432118.7,,466996697.3,,,3085521725,31685764326,29089539.6,,15147141.48,1121538073,6165551001,,176830977.9,756863140.6,754671042.4,760228397.1,1166133085,11262705069,18847816.35,,2216426133,60057689.83,,,110919444.6,5334880.023,62446530.6
1/16/2014,,85014366202,1177021794,32781250,,,12750000,389376063.2,3.79E+11,2.48E+11,,,13137820.95,25235593.5,13537948.78,31155130.86,,389765598.7,,,33978759.67,2.66E+11,,2.50E+11,54088766302,36493530.45,,67105724.93,15213660,8308026042,,,24164931.84,,155721389.5,85028807.41,,,1.06E+11,,,153446107.3,,,,68610283.8,234399000.1,9019502.514,30004371.5,106989260,13784668.22,30129503.2,,,,,5226454.309,,,,,104468458.5,,,323860031.4,,,6442854534,48702452.47,,235981588.5,,,20020454.88,,124727991.7,,771886217.4,,,,,,,37559264,139234545.5,,,300912714.8,,466996697.3,,,3071432641,31884207373,29089539.6,,13706315.82,1136198701,6202471232,,176830977.9,752472346.4,745933895.8,746508776.4,1166713251,11239496859,18847816.35,,2215837441,58208351.76,,,107341398,5311124.441,62187496.76
1/17/2014,,86082079750,1213424530,33281250,,,13260000,402802824,3.80E+11,2.51E+11,,,13137820.95,25235593.5,13616817.92,31231398.01,,393309713.6,,,34078992,2.68E+11,,2.51E+11,55218801934,36293213.78,,65892970.87,15213660,8328294057,,,24164931.84,,146420869,83257274.64,,,1.05E+11,,,148332729.6,,,,69891630.36,230308352.3,9065055.557,30004371.5,106271211.3,13784668.22,30129503.2,,,,,5169637.687,,,,,104468458.5,,,326268726.7,,,6376648890,48905661.59,,243272076.6,,,20337401.39,,123852707.5,,779153471.6,,,,,,,37559264,139011992.7,,,301492232.3,,458657104.5,,,3015076025,32082721904,29089539.6,,14519089.27,1139863858,6276311696,,176881937.9,763449331.8,753032827.4,758210805.8,1186438885,11272651665,18962045.54,,2219369594,56705764.59,,,107341398,5168537.863,62878933.53
1/20/2014,,85972163146,1192011155,33281250,,,13472500,411530218.5,3.83E+11,2.51E+11,,,13137820.95,25235593.5,13537948.78,31155130.86,,393309713.6,,,34078992,2.68E+11,,2.54E+11,54069685615,35992738.76,,64680216.8,15213660,8237108657,,,24164931.84,,142463933.3,85703616.52,,,1.05E+11,,,147819302.3,,,,69891630.36,234713605.7,9065055.557,30004371.5,106989260,13784668.22,30129503.2,,,,,5112821.066,,,,,104468458.5,,,324079003.7,,,6369679875,49176607.09,,245267368.1,,,20548699.07,,131292622.8,,783306188.3,,,,,,,37559264,140486404.5,,,301492232.3,,468664757.2,,,3012258095,32016526565,29089539.6,,14112702.55,1147194172,6316923951,,176881937.9,766742427.4,746479967.4,749333404.2,1177156234,11335645873,17705524.45,,2215837441,53441072.27,,,107162495.7,5584406.536,60459924.65
1/21/2014,,86851541524,1163459990,32062500,,,13600000,407166521.3,3.86E+11,2.50E+11,,,13172880.01,25235593.5,13643099.99,31002596.56,,388987624.5,,,34078992,2.66E+11,,2.55E+11,53787519683,35041524.01,,64680216.8,15213660,8242165327,,,23976143.31,,142463933.3,82666657.81,,,1.05E+11,,,150377483.7,,,,69833387.33,231566774.8,9065055.557,26900471,106271211.3,13907380.4,32993927.8,,,,,5215107.857,,,,,104468458.5,,,321232363.8,,,6369679875,48600847.91,,243886012.4,,,20575111.28,,130089107.1,,782787098.7,,,,,,,40120116.8,146745699.8,,,300333197.3,,460742179.4,,,2984079928,32082721904,29089539.6,,14445200.77,1143529015,6350152160,,176881937.9,769486673.7,752486755.7,757000251.1,1177156234,11335645873,17705524.45,,2219369594,57689315.85,,,110561639.9,5121013.427,60459924.65
1/22/2014,,88002142683,1201290284,32968750,,,13387500,416229584.8,3.90E+11,2.49E+11,,,12645994.79,25235593.5,13537948.78,31269531.58,,397631794,,,33577830.35,2.68E+11,,2.58E+11,54928998687,33639886.21,,64680216.8,15213660,8257362893,,,22881169.84,,138506997.5,82666657.81,,,1.05E+11,,,145261120.9,,,,71930136.25,233769788.9,8477421.302,26900471,106917455.2,13907380.4,32993927.8,,,,,5203719.224,,,,,104269471,,,315867542.5,,,6341803814,48770188.85,,244346464.3,,,20627935.7,,130198517.6,,783825277.9,,,,,,,40120116.8,146606604.3,,,298594644.8,,470749125.3,,,3000986941,32082721904,29089539.6,,14408256.53,1139130827,6442452739,,178104976.3,771133221.5,750848540.8,764667098,1183538057,11272651665,17705524.45,,2211127903,57543200.69,,,110561639.9,5227953.361,60459924.65
1/23/2014,,86280052896,1177735573,32812500,,,13047500,419250606,3.84E+11,2.46E+11,,,12645994.79,25235593.5,13537948.78,30468726.5,,397631794,,,32675739.38,2.65E+11,,2.58E+11,54016646393,34741627.94,,63912139.23,15213660,8282701357,,,22881169.84,,138803797.4,84353998.3,,,1.04E+11,,,156514731,,,,70474060.61,226533085,8477421.302,28969738,105768577.2,13907380.4,32993927.8,,,,,5101474.613,,,,,100687695.2,,,312254499.5,,,6306958738,48025088.74,,239818687.5,,,20073279.3,,125275044.3,,776038934.1,,,,,,,40120116.8,139095450,,,290474417.7,,475335583.2,,,2989715505,31857757831,27800344.1,,13854092.81,1143529015,6442452739,,178104976.3,757960839.1,742657465.8,750543959,1177736399,11305806471,18733587.16,,2212893980,54743023.72,,,110561639.9,5227953.361,60546609.21
1/24/2014,,81686505449,1192011155,32562500,,,12665000,415558246.8,3.72E+11,2.39E+11,,,12645994.79,25235593.5,14037399.84,30087390.75,,391580874.5,,,31873880.75,2.55E+11,,2.54E+11,53038587997,35041524.01,,62254708.67,15213660,8308026042,,,22843412.13,,148399930.5,82666657.81,,,1.00E+11,,,153446107.3,,,,69367443.13,223387029,8477421.302,26072764.2,104835113.9,13907380.4,31826940,,,,,5056004.444,,,,,100687695.2,,,304371496.7,,,6139702374,47246120.45,,242811624.7,,,19545035.1,,123086833.9,,757870798.5,,,,,,,37559264,138121781.9,,,285258760.2,,475335583.2,,,2941812395,31751959665,29420102.55,,13299929.1,1128868387,6276311696,,176321378.6,735458019.1,727367459.1,743280630.3,1150468611,11239496859,18276670.4,,2189934984,56620712.48,,,110561639.9,5311124.441,60459924.65
1/27/2014,,81252037457,1188442260,31875000,,,12452500,402802824,3.68E+11,2.35E+11,,,12645994.79,26206193.25,14037399.84,29744188.58,,385529955,,,32274810.07,2.53E+11,,2.52E+11,51692788931,37294218.22,,63669588.41,15213660,8282701357,,,22654623.6,,152159791.1,82666657.81,,,1.02E+11,,,145774548.2,,,,68144339.6,220554803.6,8477421.302,26072764.2,104045260.3,13559695.89,31296491,,,,,5226454.309,,,,,99493770,,,303167149.1,,,6195454495,46636493.09,,235674620.6,,,19122439.75,,120351570.9,,742298110.8,,,,,,,37559264,141877359,,,284099725.2,,475335583.2,,,2874184624,31427774069,27767287.8,,13484650.34,1106877444,6350152160,,172040743.9,727774129.4,719176384.1,729561009.6,1142926457,11166556056,18219555.81,,2160500374,54280689.2,,,110561639.9,5346771.086,62100812.21
1/28/2014,,81060857590,1188442260,31250000,,,12750000,409516204.4,3.67E+11,2.37E+11,,,13137820.95,26206193.25,14116268.97,31231398.01,,385529955,,,32074345.41,2.55E+11,,2.50E+11,54275597218,37444745.2,,63669588.41,13692294,8262433342,,,22654623.6,,154335927.7,82666657.81,,,1.02E+11,,,153956549.6,,,,69367443.13,216779536.3,8477421.302,24831204,106845650.3,13559695.89,31296491,,,,,5158291.235,,,,,103473520.8,,,303276635.2,,,6226815063,46907438.58,,239434977.6,,,20126103.72,,120351570.9,,747489006.7,,,,,,,37559264,141877359,,,280039611.7,,475335583.2,,,2874184624,31487321280,29089539.6,,13262984.85,1110542601,6350152160,,172244583.7,732713772.8,720814599.1,738438411.2,1151628942,11140032057,18242401.64,,2177572448,54018990.42,,,110561639.9,5572515.474,62619899.7
1/29/2014,,79979401166,1160604874,31250000,,,12665000,409516204.4,3.66E+11,2.35E+11,,,13137820.95,26206193.25,14116268.97,30125524.33,,386394374.6,,,32575507.06,2.50E+11,,2.46E+11,52428033295,37444745.2,,63790863.82,13692294,8282701357,,,24542508.9,,154335927.7,81823146.42,,,1.00E+11,,,155490861.4,,,,69891630.36,209857438.1,8272432.609,24831204,104835113.9,13559695.89,31296491,,,,,5146902.603,,,,,103473520.8,,,302729204.5,,,6125764343,46297811.22,,240586107.3,,,19650683.94,,124509170.6,,731916319.1,,,,,,,37559264,139095450,,,281198646.7,,462827254.3,,,2874184624,30971340766,29750665.5,,13558538.83,1106877444,6324307997,,172040743.9,721736787.4,711531380.8,730368046.1,1137124799,11106877251,18276670.4,,2162855143,51997367.32,,,107341398,5572515.474,61756113.64
1/30/2014,,78674347225,1143474174,31968750,,,12495000,412201556.6,3.67E+11,2.34E+11,,,13137820.95,26206193.25,14116268.97,29744188.58,,385184190.7,,,32775971.71,2.53E+11,,2.45E+11,51804365430,37044111.85,,63063211.38,13692294,8257362893,,,23598566.25,,154335927.7,80996473.49,,,1.00E+11,,,154980419.2,,,,69891630.36,207025987.6,8272432.609,24831204,104476089.5,13559695.89,31296491,,,,,5146902.603,,,,,103473520.8,,,296707466.2,,,6237268586,46331679.41,,235597878.6,,,19280913.01,,124618581.1,,726725423.2,,,,,,,37559264,137704495.5,,,281198646.7,,458657104.5,,,2888273708,31282301591,29750665.5,,13410761.84,1094415910,6165551001,,172040743.9,708015555.7,707708879.1,723911754,1115658668,11073722445,18276670.4,,2148726530,51478331.4,,,107341398,5572515.474,60546609.21
1/31/2014,,77947011357,1100647426,31281250,,,12155000,406159514.2,3.64E+11,2.33E+11,,,12479110.33,26206193.25,14116268.97,29553520.7,,388987624.5,,,31974113.08,2.50E+11,,2.40E+11,50823054845,38545907.99,,62982361.11,13692294,8262433342,,,22692381.31,,151961528.8,80979635.04,,,1.01E+11,,,157025173.3,,,,69250957.08,203565325.9,8655078.17,26072764.2,105481357.7,13559695.89,30872131.8,,,,,5135556.15,,,,,103473520.8,,,295722090.9,,,6132733358,45112424.68,,228000422.6,,,19280913.01,,117725718.4,,705442750.1,,,,,,,37559264,141460072.7,,,269604805.7,,458657104.5,,,2860095541,30832444931,29750665.5,,12450211.41,1087818627,6121246722,,172040743.9,691001228.4,690780657.5,714227315.8,1090711542,11063775850,17168647.26,,2136952686,51131580.51,,,104836765.4,5334880.023,59941856.99
2/3/2014,,76027455283,1077806494,32000000,,,12325000,406159514.2,3.61E+11,2.30E+11,,,12479110.33,26206193.25,13275082.22,29934856.45,,388987624.5,,,31372719.1,2.44E+11,,2.33E+11,49391614195,37294218.22,,62254708.67,13692294,8444804141,,,22692381.31,,152356866.2,79292612.26,,,97937763867,,,153446107.3,,,,69483929.18,203879931.5,8655078.17,26072764.2,104045260.3,13559695.89,30872131.8,,,,,4942413.381,,,,,103473520.8,,,306561219.7,,,6132733358,45214029.24,,222781967.9,,,18752668.82,,117069255.3,,704923660.5,,,,,,,35852019.84,139930022.7,,,280039611.7,,458657104.5,,,2846006457,31077210417,29750665.5,,13447706.09,1092216816,6276311696,,172040743.9,681670790.9,688050299.2,710595651.5,1096513199,10957680625,17168647.26,,2131065764,51131580.51,,,104836765.4,5346771.086,60028541.54
2/4/2014,,77004745764,1077806494,31562500,,,12325000,404145500.1,3.54E+11,2.30E+11,,,11987367.44,26206193.25,13327646.37,29362852.83,,388987624.5,,,30570860.47,2.43E+11,,2.29E+11,50065405473,37544903.54,,62820660.57,13692294,8394140993,,,22692381.31,,150774329.4,79292612.26,,,96853393964,,,150887926,,,,68668526.83,202306903.5,8655078.17,26072764.2,102680967.7,13539243.86,30872131.8,,,,,5067393.076,,,,,103473520.8,,,300211023,,,6052589684,45214029.24,,223319161.8,,,18462134.51,,115975150.1,,704923660.5,,,,,,,35852019.84,136313541,,,277142024.2,,458657104.5,,,2772742827,31083858545,29750665.5,,13226040.61,1097348036,6054790305,,171785944.3,683317338.7,691326729.2,709788614.9,1107536348,10924525434,16905920.12,,2124590150,49685694.74,,,101044036,5346771.086,59596138.6
2/5/2014,,76918015539,1077806494,30687500,,,12452500,409180535.4,3.49E+11,2.29E+11,,,11987367.44,26206193.25,13643099.99,29248452.1,,388987624.5,,,30671092.8,2.43E+11,,2.27E+11,51636072858,37544903.54,,62820660.57,13692294,8358689190,,,22654623.6,,152753390.9,78550449.32,,,97220269175,,,148332729.6,,,,68668526.83,210172043.7,8655078.17,26072764.2,103542626.1,13191559.35,29864278.7,,,,,5056004.444,,,,,99493770,,,307656081.2,,,6070012222,47347725.01,,222551742,,,18673432.19,,118163360.5,,700770943.8,,,,,,,35852019.84,144381077.1,,,273661428.1,,458657104.5,,,2747382307,30891992142,29750665.5,,12893542.38,1092216816,6043714236,,173263782.4,680573092.3,696787445.8,714227315.8,1106376017,10924525434,16905920.12,,2118703228,50841531.03,,,103763351.4,5346771.086,59596138.6
2/6/2014,,79384115840,1117064346,31812500,,,12367500,410187542.4,3.52E+11,2.34E+11,,,11943481.16,26206193.25,13643099.99,29553520.7,,388987624.5,,,30871557.46,2.50E+11,,2.32E+11,52820936835,37544903.54,,60637703.25,13692294,8358689190,,,22654623.6,,152753390.9,80979635.04,,,98549323718,,,149867041.4,,,,68377311.7,212374282.9,8655078.17,26072764.2,104835113.9,13191559.35,29864278.7,,,,,4999230.003,,,,,100488707.7,,,315320111.7,,,6097888283,46907438.58,,226388841,,,18911142.07,,119913928.8,,746969917.1,,,,,,,35852019.84,141877359,,,270184323.2,,462827254.3,,,2730475294,30792770619,29750665.5,,12376322.91,1106877444,6091710537,,174282981.1,731616074.2,720814599.1,744491185.1,1142926457,10970942239,15775051.14,,2154613452,51419449.17,,,103763351.4,5227953.361,59769507.7
